class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
[p],3.75,x,g,y,f,e,c,w,4.6,5.61,b,i,w,u,w,t,e,w,g,a
[p],2.25,x,w,w,f,e,c,y,0.1,4.3,e,p,p,p,f,f,f,w,d,s
[p],4.15,f,y,b,f,s,c,w,4.32,15.12,s,s,w,p,f,f,f,w,d,s
[p],1.7,x,t,n,t,x,d,e,3.53,2.57,e,y,e,p,f,f,f,w,l,a
[e],4.34,x,y,e,f,a,c,w,3.7,9.51,e,t,p,p,f,f,f,y,d,u
[p],9.94,f,s,w,f,e,c,w,10.62,11.34,s,y,w,u,w,t,r,w,d,a
[e],7.92,x,s,u,t,a,c,w,5.23,19.09,e,s,n,p,f,f,f,w,d,u
[p],1.56,x,s,n,t,x,d,e,4.54,2.79,e,y,n,p,f,f,f,w,l,a
[p],15.76,s,t,y,t,d,c,w,7.83,21.33,e,t,w,p,f,f,f,y,d,a
[p],9.24,f,h,n,f,a,c,b,9.59,23.36,s,y,w,p,f,f,f,n,d,a
[p],3.6,x,s,p,f,a,c,w,3.09,0.56,e,s,w,p,f,f,f,w,g,a
[p],10.6,x,t,n,f,a,c,n,9.38,20.31,s,y,w,p,f,f,f,n,d,u
[p],4.15,b,s,b,t,e,c,w,6.43,6.01,s,y,w,p,w,t,e,w,d,u
[e],6.76,f,i,n,f,a,c,g,7.79,10.99,s,s,w,p,f,f,f,p,l,u
[e],7.43,x,t,n,f,f,f,f,5.52,10.89,e,y,n,p,f,f,f,n,d,u
[e],5.89,x,s,y,f,f,f,f,9.55,10.13,e,y,y,p,f,f,f,n,d,a
[p],3.83,b,y,y,t,e,c,w,7.05,5.09,s,s,w,p,w,t,e,w,d,u
[e],5.95,f,s,g,f,a,c,g,5.76,12.34,s,s,w,p,f,f,f,p,d,a
[e],8.05,x,g,n,f,e,c,w,16.77,16.26,e,k,w,u,w,f,f,w,g,a
[p],8.18,s,s,o,f,d,c,o,14.11,14.94,e,s,o,p,f,f,f,w,g,u
[e],6.99,x,t,n,f,f,f,f,6.64,13.22,e,y,y,p,f,f,f,n,d,a
[p],6.78,f,s,b,t,a,c,w,6.28,8.4,e,s,b,p,f,f,f,b,d,u
[p],5.79,x,s,n,t,x,c,y,3.53,14.82,e,s,n,p,f,f,f,b,d,a
[e],7.32,f,s,u,t,a,c,w,6.33,21.54,e,s,n,p,f,f,f,w,d,s
[e],4.79,x,t,y,f,d,d,w,2.99,8.36,e,s,w,p,f,f,f,w,d,u
[p],15.61,f,s,n,f,a,c,w,9.29,27.29,e,s,n,p,f,f,f,b,b,a
[e],14.27,x,s,y,f,f,f,f,8.83,9.77,s,y,y,p,f,f,f,y,d,a
[p],6.01,x,t,o,f,e,c,w,8.57,10.29,b,y,y,u,y,t,r,w,d,a
[p],7.12,s,s,w,t,d,c,w,6.71,13.78,e,s,w,p,f,f,f,b,d,u
[e],2.45,f,y,n,t,d,d,b,11.5,9.01,e,s,w,p,w,f,f,w,d,a
[p],3.75,x,s,w,f,e,c,w,5.36,5.64,b,s,w,p,w,f,f,w,u,u
[e],7.77,x,t,o,t,d,c,o,6.21,16.19,e,t,o,p,f,f,f,w,d,a
[p],3.69,x,g,n,f,a,d,p,10.35,4.49,e,y,o,p,f,f,f,w,d,a
[e],1.39,x,s,y,f,f,f,f,2.8,4.32,e,s,y,p,f,f,f,y,d,a
[e],5.95,x,s,y,f,f,f,f,14.05,15.1,e,g,n,p,f,f,f,n,d,u
[e],11.56,x,s,w,t,e,c,p,14.48,16.47,s,s,w,p,y,t,r,n,d,u
[e],10.08,s,s,o,t,a,c,w,6.78,15.17,e,s,b,p,f,f,f,w,d,u
[e],3.61,x,s,n,t,f,f,f,2.04,3.79,e,y,y,p,f,f,f,n,d,a
[p],9.45,x,y,w,t,e,c,n,11.14,13.49,s,s,w,p,w,t,r,n,d,a
[e],10.39,f,s,w,t,e,c,n,16.41,18.27,s,s,w,p,y,t,r,n,d,a
[p],7.87,x,s,w,t,e,d,y,15.86,16.13,b,t,w,u,w,t,p,w,m,a
[p],6.95,x,s,w,t,e,d,w,19.71,16.99,b,s,w,u,w,t,p,w,m,a
[p],7.31,f,t,p,f,d,d,w,4.63,14.7,e,s,p,p,f,f,f,b,d,u
[e],7.13,o,w,n,t,f,f,f,7.88,48.44,e,w,w,p,f,f,f,w,d,s
[p],3.93,x,t,o,f,e,c,y,7.42,8.81,b,y,y,u,y,t,r,w,d,u
[p],21.23,x,s,n,t,e,c,n,18.57,23.53,e,s,w,p,w,t,l,r,g,u
[e],12.74,x,t,y,t,a,c,w,7.67,26.37,e,s,n,p,f,f,f,w,d,a
[p],5.87,x,y,o,f,e,c,y,8.51,11.34,b,s,y,u,y,t,r,w,d,u
[p],3.88,f,s,w,f,e,c,w,4.06,5.34,b,s,g,p,w,f,f,w,u,u
[e],4.87,b,s,y,f,e,c,w,8.88,6.16,e,s,p,p,f,f,f,p,d,s
[e],11.26,x,w,o,t,a,c,w,7.5,15.37,e,s,b,p,f,f,f,w,d,u
[p],12.56,x,s,e,t,d,c,b,3.62,20.79,e,s,p,p,f,f,f,y,d,a
[p],14.67,s,s,n,f,a,c,w,10.97,41.84,e,s,n,p,f,f,f,b,b,u
[p],5.72,f,s,b,f,a,d,b,4.78,5.72,e,h,g,p,w,f,f,p,d,a
[p],1.98,f,g,g,f,a,c,k,1.25,2.53,e,i,w,u,g,f,f,k,u,a
[p],9.92,f,s,e,f,x,d,y,9.44,7.91,e,f,o,p,f,f,f,w,d,a
[p],7.31,f,t,e,f,x,d,y,5.85,7.88,e,f,o,p,f,f,f,w,d,u
[e],10.41,f,s,u,f,a,c,w,5.4,22.31,e,s,n,p,f,f,f,w,d,u
[p],4.75,f,s,b,f,a,c,w,6.86,8.34,e,s,b,p,w,t,r,b,d,s
[p],7.67,x,y,w,f,e,c,w,9.69,10.69,s,s,w,u,w,t,r,w,d,a
[p],5.16,x,t,g,f,a,c,g,6.39,9.35,e,s,w,p,f,f,f,p,d,s
[e],8.38,x,s,g,f,d,c,w,9.63,2.16,e,i,w,p,f,f,f,g,d,s
[p],9.64,x,i,w,t,e,c,n,12.16,12.95,s,s,w,p,w,t,r,n,d,a
[p],8.56,s,s,w,t,d,c,w,6.43,15.37,e,s,w,p,f,f,f,b,d,u
[p],4.05,x,t,o,f,e,c,y,7.17,10.67,b,y,y,u,y,t,r,w,d,a
[e],29.65,x,t,e,t,d,c,w,11.62,39.99,e,s,w,p,f,f,f,o,d,u
[p],4.23,f,s,b,f,a,c,n,6.99,7.05,e,s,b,p,w,t,r,b,d,s
[e],2.61,x,s,e,t,f,f,f,5.38,7.42,e,s,y,p,f,f,f,n,u,a
[e],5.03,f,k,n,f,a,c,e,4.85,6.65,e,k,y,p,y,t,e,n,d,u
[p],3.26,f,g,b,f,s,d,w,6.78,2.9,r,f,g,p,f,f,f,w,d,u
[p],0.62,x,s,o,f,d,d,o,1.11,0.85,e,s,o,p,f,f,f,w,d,a
[e],10.18,f,i,w,t,a,c,w,6.93,21.87,e,s,w,p,f,f,f,w,d,u
[p],6.47,s,y,n,t,a,c,w,6.3,7.78,e,s,p,p,f,f,f,y,d,a
[p],0.44,c,s,o,f,d,d,w,2.2,0.82,e,s,o,p,f,f,f,w,d,s
[p],7.28,f,s,w,t,d,c,w,7.58,16.74,e,s,w,p,f,f,f,b,d,u
[p],1.4,b,g,k,f,a,c,g,0.47,0.5,e,i,w,u,g,f,f,k,d,a
[p],10.69,x,t,n,t,d,c,n,5.43,18.58,e,s,n,p,f,f,f,y,d,a
[p],2.45,x,s,b,f,a,c,n,5.0,2.04,e,s,b,p,w,t,r,b,d,s
[e],5.79,f,t,w,f,d,d,w,7.28,0.64,e,s,w,p,f,f,f,w,d,u
[e],1.77,x,s,o,f,d,d,y,5.24,4.48,e,s,o,p,f,f,f,w,d,u
[p],7.46,x,y,w,t,e,c,n,9.98,12.47,s,s,w,p,w,t,r,n,d,u
[p],12.26,f,y,y,t,e,c,w,9.7,9.44,b,y,y,u,y,t,r,w,d,a
[p],1.63,s,g,o,f,a,d,p,1.93,1.28,e,y,o,p,f,f,f,w,d,u
[p],3.34,x,g,n,f,a,d,p,11.04,3.08,e,y,o,p,f,f,f,w,d,a
[p],5.69,x,g,b,f,e,c,w,5.95,8.9,b,s,w,u,w,t,e,w,d,a
[e],7.03,x,i,n,f,f,f,f,6.23,10.71,b,i,y,p,w,t,e,n,d,a
[p],6.73,f,k,w,f,a,d,b,4.36,7.87,e,h,b,p,w,f,f,p,d,w
[p],5.82,f,y,o,f,e,c,w,9.01,11.48,b,s,y,u,y,t,r,w,d,u
[e],1.91,x,s,e,f,f,f,f,2.75,10.5,e,s,e,p,f,f,f,p,d,u
[p],0.78,x,s,o,f,d,d,w,2.94,1.29,e,s,o,p,f,f,f,w,d,u
[e],8.09,x,i,y,f,f,f,f,6.79,7.96,b,s,y,p,w,t,e,n,d,a
[e],4.99,x,i,u,f,e,c,p,4.86,17.19,e,s,w,p,w,t,e,n,m,u
[p],3.53,f,t,p,f,a,c,w,3.27,0.79,e,s,w,p,f,f,f,w,d,a
[e],5.14,f,t,b,f,d,d,w,6.68,0.54,e,s,w,p,f,f,f,w,w,u
[p],11.24,x,s,y,f,a,c,w,10.17,32.05,e,s,y,p,f,f,f,b,b,a
[e],10.07,x,s,w,f,d,c,w,8.15,2.41,e,i,w,p,f,f,f,w,d,a
[e],4.73,x,i,n,f,e,c,p,3.88,13.01,e,s,w,p,w,t,e,n,m,u
[e],3.1,f,s,n,f,a,c,o,3.92,4.19,e,s,w,p,f,f,f,n,d,u
[e],18.47,x,w,n,f,f,f,f,9.29,23.59,c,s,w,p,f,f,f,y,d,a
[e],19.25,f,t,u,t,d,c,w,6.8,27.95,e,s,w,p,f,f,f,o,d,u
[p],8.5,x,y,n,t,e,c,n,8.99,11.78,s,s,w,p,w,t,r,n,d,u
[e],8.21,x,s,u,t,a,c,w,5.44,16.94,e,s,w,p,f,f,f,w,d,u
[p],4.59,x,g,o,f,a,d,p,10.59,4.58,e,y,o,p,f,f,f,w,h,a
[e],6.92,f,y,g,f,e,c,w,12.2,14.1,e,g,w,u,w,f,f,w,d,u
[p],4.18,f,s,w,f,s,c,w,4.15,15.31,s,s,w,p,f,f,f,w,d,s
[e],6.08,o,w,e,t,f,f,f,7.14,50.32,e,w,w,p,f,f,f,w,d,s
[e],7.61,x,i,e,f,f,f,f,6.53,12.15,b,s,n,p,w,t,e,n,d,a
[e],2.72,x,s,e,t,f,f,f,5.15,7.87,e,s,y,p,f,f,f,n,d,u
[e],8.07,x,i,n,f,a,c,w,6.62,19.79,e,y,n,p,w,t,e,w,d,a
[p],9.64,x,i,w,t,e,c,n,8.68,12.38,s,s,w,p,w,t,r,n,d,a
[e],5.86,f,s,o,t,d,c,w,7.6,14.56,e,s,b,p,f,f,f,w,d,a
[e],11.2,f,s,w,t,e,c,p,14.13,15.5,s,s,w,p,y,t,r,n,d,u
[p],3.44,x,s,b,f,a,c,w,6.75,5.75,e,s,b,p,w,t,r,b,d,s
[e],5.72,x,s,y,f,f,f,f,6.95,12.59,s,y,y,p,f,f,f,n,d,a
[p],5.9,x,y,n,t,e,c,n,10.0,12.05,s,s,w,p,w,t,r,n,d,u
[p],1.25,b,g,k,f,a,c,g,0.85,2.08,e,i,w,u,g,f,f,k,d,a
[p],9.91,x,s,y,t,e,c,w,10.52,10.92,b,s,y,u,y,t,r,w,d,u
[e],8.91,f,y,b,f,a,c,w,7.97,24.03,e,y,w,p,w,t,e,w,d,u
[e],8.1,f,y,b,f,a,c,w,6.21,22.59,e,y,n,p,w,t,e,w,d,u
[p],14.22,f,s,y,f,a,c,w,9.83,33.38,e,s,e,p,f,f,f,b,b,a
[e],5.39,x,i,u,f,e,c,p,3.8,13.29,e,s,w,p,w,t,e,n,m,u
[p],8.09,x,t,n,f,a,c,n,7.47,20.27,s,y,w,p,f,f,f,n,d,u
[e],3.01,f,k,y,f,a,c,e,5.85,6.29,e,k,e,p,y,t,e,n,d,a
[e],8.05,f,t,y,f,a,d,y,4.88,19.07,e,s,y,p,f,f,f,w,d,u
[e],2.68,f,y,n,t,d,d,b,13.64,10.06,e,s,b,p,w,f,f,w,d,a
[e],12.04,x,s,u,f,a,c,w,7.61,22.48,e,s,n,p,f,f,f,w,d,a
[e],4.15,x,t,y,f,d,d,w,3.35,12.6,e,s,y,p,f,f,f,w,d,a
[p],3.86,x,s,y,t,e,c,w,6.23,3.84,s,y,w,p,w,t,e,w,d,u
[p],2.03,x,w,y,f,e,c,y,0.1,5.05,e,p,p,p,f,f,f,w,d,s
[e],7.4,p,s,n,t,a,c,p,4.19,20.58,e,s,p,p,f,f,f,w,d,a
[p],10.74,x,s,e,t,d,c,b,5.14,20.58,e,s,w,p,f,f,f,y,d,a
[e],2.74,x,s,o,f,d,d,y,5.8,5.94,e,s,o,p,f,f,f,w,d,u
[e],9.31,x,s,e,f,f,f,f,15.85,18.17,e,y,e,p,f,f,f,n,d,u
[p],9.29,f,y,e,f,x,d,y,8.53,6.68,e,f,y,p,f,f,f,w,d,u
[p],0.75,c,s,o,f,d,d,o,2.54,1.03,e,s,o,p,f,f,f,w,d,u
[p],9.48,f,t,n,f,a,c,b,8.46,22.32,s,y,w,p,f,f,f,n,g,a
[e],9.99,f,i,w,t,a,c,w,5.83,23.62,e,s,w,p,f,f,f,w,d,u
[e],2.94,x,s,e,t,f,f,f,5.12,7.77,e,s,y,p,f,f,f,n,d,u
[p],9.79,f,y,y,t,e,c,w,10.66,11.21,b,s,y,u,y,t,r,w,u,u
[p],9.05,f,y,n,t,a,c,y,8.11,14.08,e,s,p,p,f,f,f,y,h,a
[e],5.59,x,t,y,f,f,f,f,9.28,9.6,e,t,y,p,f,f,f,n,d,u
[p],5.97,x,s,p,f,x,c,b,4.4,6.8,e,g,b,p,f,f,f,w,u,u
[e],11.97,x,t,w,t,a,c,w,7.47,26.16,e,s,w,p,f,f,f,w,d,u
[p],8.29,x,s,n,f,x,d,b,7.16,5.34,e,f,o,p,f,f,f,w,d,u
[p],5.57,f,s,o,t,d,c,w,3.44,18.44,e,s,w,p,f,f,f,b,d,u
[p],6.27,f,t,y,t,s,c,b,5.0,15.43,e,s,y,p,f,f,f,b,d,a
[e],5.93,c,y,g,f,e,c,w,13.23,13.95,e,g,w,u,w,f,f,w,g,a
[e],6.26,x,i,u,f,e,c,n,4.41,14.82,e,s,w,p,w,t,e,n,m,u
[e],12.7,x,w,n,f,f,f,f,8.79,20.04,c,s,n,p,f,f,f,n,d,u
[p],0.44,x,s,o,f,d,d,w,4.08,1.25,e,s,o,p,f,f,f,w,d,a
[p],6.33,f,t,w,f,d,d,w,4.4,5.21,e,t,w,p,f,f,f,w,d,a
[e],6.44,x,t,n,f,f,f,f,5.76,11.58,s,y,y,p,f,f,f,n,d,u
[e],10.03,x,s,e,t,f,f,f,7.28,20.29,e,s,y,p,f,f,f,n,d,u
[e],9.47,s,s,o,t,d,c,w,7.66,15.78,e,g,b,p,f,f,f,w,d,a
[e],2.76,x,y,n,t,d,d,w,11.48,9.12,e,s,b,p,w,f,f,w,d,u
[e],3.81,x,s,y,f,e,c,w,8.61,5.74,e,s,p,p,f,f,f,p,d,u
[e],9.44,f,y,y,f,e,c,w,4.98,24.16,e,s,w,p,f,f,f,w,d,a
[p],3.46,f,y,n,f,s,c,w,5.6,3.27,e,y,o,p,f,f,f,w,d,s
[e],7.6,x,y,r,t,d,c,y,3.14,16.43,e,s,y,p,f,f,f,b,d,a
[e],5.58,f,s,b,f,d,c,w,4.69,8.44,e,s,w,p,f,f,f,w,d,u
[e],6.93,f,i,g,f,d,c,g,6.58,15.9,s,s,w,p,f,f,f,p,d,a
[p],3.78,c,g,g,f,x,c,w,5.69,4.89,e,i,g,p,f,f,f,w,d,a
[e],7.67,f,s,u,t,a,c,w,5.39,18.24,e,s,n,p,f,f,f,w,d,s
[e],7.46,x,s,r,f,d,c,w,5.65,16.39,e,s,w,p,f,f,f,w,d,a
[e],10.56,x,s,e,t,f,f,f,7.77,19.01,e,s,y,p,f,f,f,n,d,a
[e],8.0,f,s,n,f,e,c,w,15.49,14.41,e,k,w,u,w,f,f,w,d,s
[e],11.66,x,s,y,f,f,f,f,7.39,14.12,s,y,y,p,f,f,f,n,d,a
[e],8.64,x,s,u,t,a,c,w,6.81,26.15,e,s,w,p,f,f,f,w,d,s
[p],5.6,x,g,n,f,a,d,p,12.83,6.9,e,y,o,p,f,f,f,w,h,a
[p],7.94,x,y,n,t,e,c,p,6.95,7.64,b,s,w,p,w,t,r,n,d,a
[e],5.07,x,y,u,f,e,c,p,4.86,16.56,e,s,w,p,w,t,e,n,g,u
[p],6.92,x,t,o,f,e,c,w,8.77,11.04,b,s,y,u,y,t,r,w,d,u
[e],3.99,x,s,b,t,a,c,b,4.17,7.04,e,s,n,p,f,f,f,w,d,a
[p],5.96,x,y,b,f,e,c,w,7.48,12.79,b,i,w,u,w,t,e,w,g,a
[e],2.29,x,s,e,f,d,d,o,8.53,5.38,e,s,o,p,f,f,f,w,d,a
[p],11.1,s,s,b,t,d,c,b,3.95,22.93,e,s,p,p,f,f,f,y,d,a
[e],1.32,x,s,o,f,f,f,f,3.26,5.11,e,s,y,p,f,f,f,y,d,a
[e],5.04,x,i,n,f,e,c,n,4.57,15.03,e,s,w,p,w,t,e,n,g,a
[p],2.29,b,i,k,f,a,c,k,1.17,2.58,e,i,w,u,g,f,f,k,u,s
[p],3.39,b,s,b,f,e,d,p,7.32,6.84,e,g,n,p,f,f,f,p,d,s
[p],4.88,f,s,e,t,d,c,e,2.89,15.6,e,s,e,p,f,f,f,b,d,u
[e],14.14,x,s,n,f,f,f,f,12.49,25.66,e,s,w,p,f,f,f,n,d,a
[e],8.76,f,s,g,f,e,c,w,18.42,18.06,e,k,w,u,w,f,f,w,g,a
[p],7.27,f,y,n,t,a,c,w,6.0,9.08,e,s,p,p,f,f,f,y,h,u
[p],1.91,x,s,n,t,x,d,e,3.91,2.41,e,y,y,p,f,f,f,w,l,a
[e],4.24,x,t,w,f,d,d,w,5.53,0.35,e,s,w,p,f,f,f,w,g,u
[e],4.43,f,t,y,f,a,d,w,4.4,12.99,e,s,w,p,f,f,f,w,d,a
[p],5.71,f,t,y,t,s,c,y,7.16,15.38,e,s,n,p,f,f,f,b,d,u
[e],15.26,x,s,b,f,f,f,f,10.4,20.83,e,s,w,p,f,f,f,n,d,u
[e],7.64,x,s,k,t,f,f,f,2.63,6.56,e,y,u,p,f,f,f,n,d,u
[e],4.62,x,t,y,f,f,f,f,7.9,8.37,e,t,y,p,f,f,f,n,d,u
[e],5.42,x,t,o,t,d,c,o,6.71,14.69,e,t,o,p,f,f,f,w,d,a
[p],6.38,f,s,b,t,d,c,w,8.5,11.17,e,s,b,p,f,f,f,b,d,u
[p],4.63,f,s,b,f,a,c,n,6.67,6.43,e,s,b,p,w,t,r,b,d,s
[p],3.94,x,s,b,t,e,c,w,6.78,4.57,s,s,n,p,w,t,e,w,d,u
[e],8.89,f,s,e,t,a,c,w,6.85,22.22,e,s,n,p,f,f,f,w,d,s
[e],5.69,x,s,w,t,a,c,w,4.89,8.63,e,s,w,p,f,f,f,w,d,a
[p],9.02,x,y,n,t,e,c,n,12.34,13.71,s,s,w,p,w,t,r,n,d,u
[p],12.13,x,s,e,t,a,c,b,6.34,27.87,e,s,w,p,f,f,f,w,d,a
[e],5.99,x,t,n,f,f,f,f,5.96,11.54,e,y,n,p,f,f,f,n,d,a
[p],8.64,s,y,n,t,d,c,y,5.52,9.43,e,s,n,p,f,f,f,y,d,a
[p],0.52,x,s,o,f,d,d,w,2.98,0.97,e,s,o,p,f,f,f,w,d,s
[e],9.01,x,t,y,t,d,c,y,3.62,20.98,e,s,n,p,f,f,f,b,d,a
[p],5.23,f,s,w,t,d,c,w,6.29,13.47,e,s,w,p,f,f,f,b,d,u
[p],1.73,x,s,y,t,x,d,e,4.34,2.63,e,y,e,p,f,f,f,w,l,a
[p],4.83,f,t,g,f,d,d,w,3.95,6.45,e,t,w,p,f,f,f,w,d,a
[e],12.59,x,s,g,f,f,f,f,11.71,25.21,e,s,w,p,f,f,f,n,d,a
[p],4.01,x,s,e,f,a,c,w,3.42,0.47,e,s,w,p,f,f,f,w,g,a
[e],10.23,f,s,w,f,s,c,w,7.84,30.33,e,s,w,p,w,t,l,w,d,a
[p],0.57,x,s,n,t,x,d,y,3.49,2.35,e,y,y,p,f,f,f,w,l,u
[e],10.37,x,s,y,f,f,f,f,8.22,12.43,s,y,y,p,f,f,f,y,d,a
[p],7.42,x,s,o,f,a,d,w,5.18,15.86,e,s,p,p,f,f,f,b,d,u
[p],2.71,f,g,b,f,x,d,g,7.5,3.2,r,f,g,p,f,f,f,w,d,u
[p],9.18,x,i,n,t,e,c,n,12.32,13.48,s,s,w,p,w,t,r,n,d,u
[e],4.86,x,h,w,f,d,c,w,3.11,4.46,e,s,w,p,f,f,f,g,d,w
[e],7.24,o,w,n,t,f,f,f,8.06,51.74,e,w,w,p,f,f,f,w,d,s
[e],7.17,x,s,g,f,d,c,w,6.56,2.12,e,i,w,p,f,f,f,w,d,a
[p],7.89,x,t,o,f,a,c,y,7.24,6.71,e,t,y,p,y,t,c,n,d,u
[e],1.68,s,s,y,f,f,f,f,2.73,2.85,e,s,y,p,f,f,f,y,d,u
[p],14.6,x,t,n,t,d,c,w,6.4,25.83,e,t,b,p,f,f,f,y,d,s
[e],2.34,x,s,e,f,f,f,f,1.7,7.77,e,s,p,p,f,f,f,w,d,u
[e],4.97,f,t,o,t,a,c,o,6.07,17.14,e,t,o,p,f,f,f,w,d,u
[e],7.04,f,s,p,t,d,c,p,4.31,19.66,e,s,b,p,f,f,f,w,g,a
[p],7.07,f,s,w,f,e,c,w,9.55,10.15,s,y,w,u,w,t,r,w,d,a
[p],8.82,s,t,k,t,a,c,y,4.68,19.52,e,s,w,p,f,f,f,w,d,a
[e],7.87,f,s,w,f,d,c,w,5.2,10.95,e,s,w,p,f,f,f,g,d,w
[p],13.23,x,s,y,f,a,c,w,11.31,22.52,e,s,w,p,f,f,f,b,b,a
[p],20.74,f,y,w,t,e,c,n,17.76,19.78,e,s,n,p,w,t,l,r,g,u
[e],2.88,x,s,e,t,f,f,f,5.57,8.08,e,s,y,p,f,f,f,n,d,u
[p],9.31,f,t,e,f,a,c,w,6.74,23.12,e,s,w,p,f,f,f,o,d,a
[p],1.68,x,I,w,f,e,c,y,0.08,4.11,e,p,p,p,f,f,f,w,d,a
[e],12.92,x,s,b,f,f,f,f,11.76,23.59,e,s,g,p,f,f,f,n,d,u
[p],5.72,x,s,e,t,d,c,e,4.59,20.25,e,s,w,p,f,f,f,b,d,u
[p],3.3,x,s,n,f,s,c,y,4.84,3.0,e,y,o,p,f,f,f,w,d,u
[e],7.87,x,s,w,f,d,c,w,6.57,1.42,e,i,w,p,f,f,f,g,d,a
[p],11.46,x,t,w,f,e,c,w,15.63,15.95,b,y,w,u,w,t,l,w,d,a
[e],9.04,x,t,o,f,e,c,o,11.02,10.48,b,s,y,u,w,t,r,w,d,u
[e],2.55,x,s,e,f,d,d,y,7.84,6.81,e,s,y,p,f,f,f,w,d,u
[e],4.1,x,s,n,f,a,c,n,8.26,8.6,e,s,n,p,w,t,e,u,d,s
[p],4.88,x,s,b,f,a,c,n,6.87,8.54,e,s,b,p,w,t,r,b,d,s
[e],8.21,p,s,u,f,a,c,w,6.24,17.79,e,s,n,p,f,f,f,w,d,u
[p],1.3,x,g,o,f,a,d,p,1.85,0.77,e,y,o,p,f,f,f,w,d,u
[e],3.71,f,t,b,f,d,d,w,5.93,0.28,e,s,w,p,f,f,f,w,g,u
[p],12.06,s,s,y,f,a,c,w,10.3,37.58,e,s,w,p,f,f,f,b,b,u
[e],1.65,s,s,y,f,f,f,f,3.7,4.99,e,s,y,p,f,f,f,y,d,u
[p],4.88,s,s,n,f,x,c,w,4.54,5.34,e,k,n,p,f,f,f,w,g,u
[e],3.79,x,t,w,t,a,c,w,3.1,14.51,e,s,w,p,f,f,f,w,d,u
[p],6.59,f,k,b,f,d,d,b,4.88,11.62,e,s,b,p,w,f,f,p,d,w
[e],2.53,x,s,n,t,d,d,w,10.48,7.5,e,s,n,p,w,f,f,w,d,u
[p],9.32,x,t,n,f,s,c,b,6.64,14.46,s,y,w,p,f,f,f,n,g,u
[p],11.83,x,s,b,t,a,c,w,4.99,20.26,e,s,w,p,f,f,f,y,d,a
[e],9.48,f,s,r,f,a,c,w,7.07,22.27,e,s,w,p,f,f,f,w,d,u
[p],8.73,x,i,w,t,e,c,n,11.54,12.25,s,s,w,p,w,t,r,n,d,a
[e],8.07,f,s,r,f,e,c,w,4.99,30.02,e,i,w,p,f,f,f,w,d,a
[e],13.11,f,s,w,t,e,c,p,12.02,10.83,s,s,w,p,y,t,r,n,d,u
[p],3.72,x,t,e,f,a,c,w,3.29,0.44,e,s,w,p,f,f,f,w,d,a
[p],3.31,c,s,b,f,a,d,p,6.65,6.57,e,g,n,p,f,f,f,p,d,s
[p],5.5,f,s,e,f,x,d,b,7.89,5.79,e,f,y,p,f,f,f,w,d,s
[p],8.55,f,t,w,f,e,c,w,10.52,11.71,b,y,w,u,w,t,r,w,d,a
[e],7.71,x,i,n,f,a,c,w,6.89,19.33,e,y,w,p,w,t,e,w,d,a
[p],6.39,f,s,w,f,e,c,w,6.91,6.14,s,y,w,u,w,t,r,w,d,a
[e],4.03,f,s,e,f,f,f,f,2.74,11.73,e,s,p,p,f,f,f,p,d,a
[e],22.68,x,s,u,t,d,c,w,8.45,31.76,e,s,w,p,f,f,f,y,d,u
[e],8.28,x,s,y,f,f,f,f,8.26,16.55,c,s,w,p,f,f,f,y,d,u
[e],17.5,x,t,e,t,d,c,w,8.38,27.71,e,s,u,p,f,f,f,y,d,u
[p],3.42,o,w,g,f,f,f,f,3.25,14.98,e,g,w,p,f,f,f,w,d,s
[p],5.03,f,t,n,t,x,c,y,4.14,8.03,e,s,e,p,f,f,f,b,d,a
[e],8.11,f,y,w,f,a,c,w,8.99,27.41,e,y,w,p,w,t,r,w,d,u
[p],2.94,f,g,b,f,x,d,w,7.2,3.09,r,f,g,p,f,f,f,w,d,a
[p],13.89,x,s,y,f,a,c,w,10.39,40.99,e,s,n,p,f,f,f,b,b,a
[e],6.59,f,s,o,f,a,c,o,5.45,5.27,e,s,o,p,f,f,f,n,d,a
[e],6.59,x,t,y,f,f,f,f,8.82,9.2,e,y,y,p,f,f,f,n,d,a
[e],5.58,s,s,b,t,a,c,w,4.27,7.9,e,s,n,p,f,f,f,w,d,a
[p],7.86,f,t,y,t,e,c,w,7.89,8.1,b,s,y,u,y,t,r,w,d,a
[p],8.92,f,y,e,f,x,d,o,12.41,10.84,e,f,o,p,f,f,f,w,d,a
[p],11.69,x,y,r,t,d,c,p,7.47,20.75,e,t,r,p,f,f,f,w,d,a
[p],8.13,x,t,o,f,a,c,y,10.85,10.85,e,y,w,p,y,t,c,n,d,u
[p],8.38,x,t,r,t,d,c,p,4.92,15.24,e,y,r,p,f,f,f,w,d,a
[e],8.12,f,w,o,t,d,c,w,7.4,14.88,e,g,b,p,f,f,f,w,d,a
[e],8.51,x,i,b,f,a,c,w,5.37,16.97,e,y,w,p,w,t,e,w,d,u
[p],6.61,x,y,n,t,f,f,f,7.85,14.46,e,y,y,p,f,f,f,n,d,u
[p],4.22,x,s,e,f,a,c,w,2.81,0.34,e,s,w,p,f,f,f,w,g,u
[e],3.53,b,s,y,f,e,c,w,8.91,9.47,e,s,w,p,f,f,f,p,d,s
